# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
2.0429999999999268e+02 -1.2201732746803637e+00 +0.0000000000000000e+00 +2.0429513635206013e+02 +0.0000000000000000e+00 -5.9302623891295747e-01 +0.0000000000000000e+00
2.0439999999999267e+02 -1.2213712871846534e+00 +0.0000000000000000e+00 +2.0439512917563266e+02 +0.0000000000000000e+00 -5.9303558987941640e-01 +0.0000000000000000e+00
2.0449999999999267e+02 -1.2225698922717341e+00 +0.0000000000000000e+00 +2.0449512199210372e+02 +0.0000000000000000e+00 -5.9304494547122077e-01 +0.0000000000000000e+00
2.0459999999999266e+02 -1.2237690899509124e+00 +0.0000000000000000e+00 +2.0459511480146969e+02 +0.0000000000000000e+00 -5.9305430568844331e-01 +0.0000000000000000e+00
2.0469999999999266e+02 -1.2249688802314991e+00 +0.0000000000000000e+00 +2.0469510760372691e+02 +0.0000000000000000e+00 -5.9306367053115672e-01 +0.0000000000000000e+00
2.0479999999999265e+02 -1.2261692631228096e+00 +0.0000000000000000e+00 +2.0479510039887180e+02 +0.0000000000000000e+00 -5.9307303999943373e-01 +0.0000000000000000e+00
2.0489999999999264e+02 -1.2273702386341643e+00 +0.0000000000000000e+00 +2.0489509318690068e+02 +0.0000000000000000e+00 -5.9308241409334705e-01 +0.0000000000000000e+00
2.0499999999999264e+02 -1.2285718067748879e+00 +0.0000000000000000e+00 +2.0499508596780998e+02 +0.0000000000000000e+00 -5.9309179281296953e-01 +0.0000000000000000e+00
2.0509999999999263e+02 -1.2297739675543096e+00 +0.0000000000000000e+00 +2.0509507874159604e+02 +0.0000000000000000e+00 -5.9310117615837388e-01 +0.0000000000000000e+00
2.0519999999999263e+02 -1.2309767209817635e+00 +0.0000000000000000e+00 +2.0519507150825524e+02 +0.0000000000000000e+00 -5.9311056412963303e-01 +0.0000000000000000e+00
2.0529999999999262e+02 -1.2321800670665881e+00 +0.0000000000000000e+00 +2.0529506426778397e+02 +0.0000000000000000e+00 -5.9311995672681994e-01 +0.0000000000000000e+00
2.0539999999999262e+02 -1.2333840058181267e+00 +0.0000000000000000e+00 +2.0539505702017860e+02 +0.0000000000000000e+00 -5.9312935395000732e-01 +0.0000000000000000e+00
2.0549999999999261e+02 -1.2345885372457268e+00 +0.0000000000000000e+00 +2.0549504976543548e+02 +0.0000000000000000e+00 -5.9313875579926834e-01 +0.0000000000000000e+00
2.0559999999999260e+02 -1.2357936613587408e+00 +0.0000000000000000e+00 +2.0559504250355101e+02 +0.0000000000000000e+00 -5.9314816227467582e-01 +0.0000000000000000e+00
2.0569999999999260e+02 -1.2369993781665258e+00 +0.0000000000000000e+00 +2.0569503523452158e+02 +0.0000000000000000e+00 -5.9315757337630293e-01 +0.0000000000000000e+00
2.0579999999999259e+02 -1.2382056876784433e+00 +0.0000000000000000e+00 +2.0579502795834352e+02 +0.0000000000000000e+00 -5.9316698910422283e-01 +0.0000000000000000e+00
2.0589999999999259e+02 -1.2394125899038593e+00 +0.0000000000000000e+00 +2.0589502067501323e+02 +0.0000000000000000e+00 -5.9317640945850836e-01 +0.0000000000000000e+00
2.0599999999999258e+02 -1.2406200848521447e+00 +0.0000000000000000e+00 +2.0599501338452708e+02 +0.0000000000000000e+00 -5.9318583443923290e-01 +0.0000000000000000e+00
2.0609999999999258e+02 -1.2418281725326747e+00 +0.0000000000000000e+00 +2.0609500608688143e+02 +0.0000000000000000e+00 -5.9319526404646949e-01 +0.0000000000000000e+00
2.0619999999999257e+02 -1.2430368529548295e+00 +0.0000000000000000e+00 +2.0619499878207267e+02 +0.0000000000000000e+00 -5.9320469828029132e-01 +0.0000000000000000e+00
2.0629999999999256e+02 -1.2442461261279933e+00 +0.0000000000000000e+00 +2.0629499147009716e+02 +0.0000000000000000e+00 -5.9321413714077176e-01 +0.0000000000000000e+00
2.0639999999999256e+02 -1.2454559920615556e+00 +0.0000000000000000e+00 +2.0639498415095127e+02 +0.0000000000000000e+00 -5.9322358062798408e-01 +0.0000000000000000e+00
2.0649999999999255e+02 -1.2466664507649097e+00 +0.0000000000000000e+00 +2.0649497682463138e+02 +0.0000000000000000e+00 -5.9323302874200157e-01 +0.0000000000000000e+00
2.0659999999999255e+02 -1.2478775022474542e+00 +0.0000000000000000e+00 +2.0659496949113387e+02 +0.0000000000000000e+00 -5.9324248148289749e-01 +0.0000000000000000e+00
2.0669999999999254e+02 -1.2490891465185920e+00 +0.0000000000000000e+00 +2.0669496215045510e+02 +0.0000000000000000e+00 -5.9325193885074545e-01 +0.0000000000000000e+00
2.0679999999999254e+02 -1.2503013835877308e+00 +0.0000000000000000e+00 +2.0679495480259143e+02 +0.0000000000000000e+00 -5.9326140084561874e-01 +0.0000000000000000e+00
2.0689999999999253e+02 -1.2515142134642827e+00 +0.0000000000000000e+00 +2.0689494744753927e+02 +0.0000000000000000e+00 -5.9327086746759072e-01 +0.0000000000000000e+00
2.0699999999999253e+02 -1.2527276361576645e+00 +0.0000000000000000e+00 +2.0699494008529493e+02 +0.0000000000000000e+00 -5.9328033871673513e-01 +0.0000000000000000e+00
2.0709999999999252e+02 -1.2539416516772972e+00 +0.0000000000000000e+00 +2.0709493271585484e+02 +0.0000000000000000e+00 -5.9328981459312535e-01 +0.0000000000000000e+00
2.0719999999999251e+02 -1.2551562600326072e+00 +0.0000000000000000e+00 +2.0719492533921533e+02 +0.0000000000000000e+00 -5.9329929509683499e-01 +0.0000000000000000e+00
2.0729999999999251e+02 -1.2563714612330248e+00 +0.0000000000000000e+00 +2.0729491795537280e+02 +0.0000000000000000e+00 -5.9330878022793765e-01 +0.0000000000000000e+00
2.0739999999999250e+02 -1.2575872552879852e+00 +0.0000000000000000e+00 +2.0739491056432360e+02 +0.0000000000000000e+00 -5.9331826998650705e-01 +0.0000000000000000e+00
2.0749999999999250e+02 -1.2588036422069282e+00 +0.0000000000000000e+00 +2.0749490316606409e+02 +0.0000000000000000e+00 -5.9332776437261681e-01 +0.0000000000000000e+00
2.0759999999999249e+02 -1.2600206219992980e+00 +0.0000000000000000e+00 +2.0759489576059067e+02 +0.0000000000000000e+00 -5.9333726338634063e-01 +0.0000000000000000e+00
2.0769999999999249e+02 -1.2612381946745437e+00 +0.0000000000000000e+00 +2.0769488834789968e+02 +0.0000000000000000e+00 -5.9334676702775224e-01 +0.0000000000000000e+00
2.0779999999999248e+02 -1.2624563602421188e+00 +0.0000000000000000e+00 +2.0779488092798749e+02 +0.0000000000000000e+00 -5.9335627529692547e-01 +0.0000000000000000e+00
2.0789999999999247e+02 -1.2636751187114816e+00 +0.0000000000000000e+00 +2.0789487350085051e+02 +0.0000000000000000e+00 -5.9336578819393415e-01 +0.0000000000000000e+00
2.0799999999999247e+02 -1.2648944700920948e+00 +0.0000000000000000e+00 +2.0799486606648506e+02 +0.0000000000000000e+00 -5.9337530571885211e-01 +0.0000000000000000e+00
2.0809999999999246e+02 -1.2661144143934255e+00 +0.0000000000000000e+00 +2.0809485862488754e+02 +0.0000000000000000e+00 -5.9338482787175340e-01 +0.0000000000000000e+00
2.0819999999999246e+02 -1.2673349516249459e+00 +0.0000000000000000e+00 +2.0819485117605430e+02 +0.0000000000000000e+00 -5.9339435465271173e-01 +0.0000000000000000e+00
2.0829999999999245e+02 -1.2685560817961326e+00 +0.0000000000000000e+00 +2.0829484371998171e+02 +0.0000000000000000e+00 -5.9340388606180117e-01 +0.0000000000000000e+00
2.0839999999999245e+02 -1.2697778049164665e+00 +0.0000000000000000e+00 +2.0839483625666614e+02 +0.0000000000000000e+00 -5.9341342209909564e-01 +0.0000000000000000e+00
2.0849999999999244e+02 -1.2710001209954338e+00 +0.0000000000000000e+00 +2.0849482878610397e+02 +0.0000000000000000e+00 -5.9342296276466933e-01 +0.0000000000000000e+00
2.0859999999999243e+02 -1.2722230300425246e+00 +0.0000000000000000e+00 +2.0859482130829156e+02 +0.0000000000000000e+00 -5.9343250805859626e-01 +0.0000000000000000e+00
2.0869999999999243e+02 -1.2734465320672339e+00 +0.0000000000000000e+00 +2.0869481382322525e+02 +0.0000000000000000e+00 -5.9344205798095051e-01 +0.0000000000000000e+00
2.0879999999999242e+02 -1.2746706270790613e+00 +0.0000000000000000e+00 +2.0879480633090142e+02 +0.0000000000000000e+00 -5.9345161253180623e-01 +0.0000000000000000e+00
2.0889999999999242e+02 -1.2758953150875110e+00 +0.0000000000000000e+00 +2.0889479883131648e+02 +0.0000000000000000e+00 -5.9346117171123758e-01 +0.0000000000000000e+00
2.0899999999999241e+02 -1.2771205961020915e+00 +0.0000000000000000e+00 +2.0899479132446675e+02 +0.0000000000000000e+00 -5.9347073551931884e-01 +0.0000000000000000e+00
2.0909999999999241e+02 -1.2783464701323166e+00 +0.0000000000000000e+00 +2.0909478381034859e+02 +0.0000000000000000e+00 -5.9348030395612428e-01 +0.0000000000000000e+00
2.0919999999999240e+02 -1.2795729371877040e+00 +0.0000000000000000e+00 +2.0919477628895839e+02 +0.0000000000000000e+00 -5.9348987702172817e-01 +0.0000000000000000e+00
2.0929999999999239e+02 -1.2807999972777764e+00 +0.0000000000000000e+00 +2.0929476876029253e+02 +0.0000000000000000e+00 -5.9349945471620480e-01 +0.0000000000000000e+00
2.0939999999999239e+02 -1.2820276504120609e+00 +0.0000000000000000e+00 +2.0939476122434735e+02 +0.0000000000000000e+00 -5.9350903703962854e-01 +0.0000000000000000e+00
2.0949999999999238e+02 -1.2832558966000895e+00 +0.0000000000000000e+00 +2.0949475368111922e+02 +0.0000000000000000e+00 -5.9351862399207378e-01 +0.0000000000000000e+00
2.0959999999999238e+02 -1.2844847358513984e+00 +0.0000000000000000e+00 +2.0959474613060451e+02 +0.0000000000000000e+00 -5.9352821557361501e-01 +0.0000000000000000e+00
2.0969999999999237e+02 -1.2857141681755286e+00 +0.0000000000000000e+00 +2.0969473857279957e+02 +0.0000000000000000e+00 -5.9353781178432663e-01 +0.0000000000000000e+00
2.0979999999999237e+02 -1.2869441935820258e+00 +0.0000000000000000e+00 +2.0979473100770076e+02 +0.0000000000000000e+00 -5.9354741262428323e-01 +0.0000000000000000e+00
2.0989999999999236e+02 -1.2881748120804402e+00 +0.0000000000000000e+00 +2.0989472343530446e+02 +0.0000000000000000e+00 -5.9355701809355932e-01 +0.0000000000000000e+00
2.0999999999999235e+02 -1.2894060236803264e+00 +0.0000000000000000e+00 +2.0999471585560704e+02 +0.0000000000000000e+00 -5.9356662819222938e-01 +0.0000000000000000e+00
2.1009999999999235e+02 -1.2906378283912441e+00 +0.0000000000000000e+00 +2.1009470826860485e+02 +0.0000000000000000e+00 -5.9357624292036815e-01 +0.0000000000000000e+00
2.1019999999999234e+02 -1.2918702262227570e+00 +0.0000000000000000e+00 +2.1019470067429427e+02 +0.0000000000000000e+00 -5.9358586227805032e-01 +0.0000000000000000e+00
2.1029999999999234e+02 -1.2931032171844339e+00 +0.0000000000000000e+00 +2.1029469307267163e+02 +0.0000000000000000e+00 -5.9359548626535041e-01 +0.0000000000000000e+00
2.1039999999999233e+02 -1.2943368012858480e+00 +0.0000000000000000e+00 +2.1039468546373334e+02 +0.0000000000000000e+00 -5.9360511488234335e-01 +0.0000000000000000e+00
2.1049999999999233e+02 -1.2955709785365772e+00 +0.0000000000000000e+00 +2.1049467784747571e+02 +0.0000000000000000e+00 -5.9361474812910375e-01 +0.0000000000000000e+00
2.1059999999999232e+02 -1.2968057489462037e+00 +0.0000000000000000e+00 +2.1059467022389515e+02 +0.0000000000000000e+00 -5.9362438600570633e-01 +0.0000000000000000e+00
2.1069999999999231e+02 -1.2980411125243145e+00 +0.0000000000000000e+00 +2.1069466259298801e+02 +0.0000000000000000e+00 -5.9363402851222613e-01 +0.0000000000000000e+00
2.1079999999999231e+02 -1.2992770692805016e+00 +0.0000000000000000e+00 +2.1079465495475063e+02 +0.0000000000000000e+00 -5.9364367564873788e-01 +0.0000000000000000e+00
2.1089999999999230e+02 -1.3005136192243609e+00 +0.0000000000000000e+00 +2.1089464730917939e+02 +0.0000000000000000e+00 -5.9365332741531651e-01 +0.0000000000000000e+00
2.1099999999999230e+02 -1.3017507623654934e+00 +0.0000000000000000e+00 +2.1099463965627066e+02 +0.0000000000000000e+00 -5.9366298381203697e-01 +0.0000000000000000e+00
2.1109999999999229e+02 -1.3029884987135043e+00 +0.0000000000000000e+00 +2.1109463199602078e+02 +0.0000000000000000e+00 -5.9367264483897431e-01 +0.0000000000000000e+00
2.1119999999999229e+02 -1.3042268282780038e+00 +0.0000000000000000e+00 +2.1119462432842613e+02 +0.0000000000000000e+00 -5.9368231049620335e-01 +0.0000000000000000e+00
2.1129999999999228e+02 -1.3054657510686067e+00 +0.0000000000000000e+00 +2.1129461665348305e+02 +0.0000000000000000e+00 -5.9369198078379937e-01 +0.0000000000000000e+00
2.1139999999999227e+02 -1.3067052670949322e+00 +0.0000000000000000e+00 +2.1139460897118792e+02 +0.0000000000000000e+00 -5.9370165570183719e-01 +0.0000000000000000e+00
2.1149999999999227e+02 -1.3079453763666038e+00 +0.0000000000000000e+00 +2.1149460128153709e+02 +0.0000000000000000e+00 -5.9371133525039210e-01 +0.0000000000000000e+00
2.1159999999999226e+02 -1.3091860788932503e+00 +0.0000000000000000e+00 +2.1159459358452693e+02 +0.0000000000000000e+00 -5.9372101942953925e-01 +0.0000000000000000e+00
2.1169999999999226e+02 -1.3104273746845048e+00 +0.0000000000000000e+00 +2.1169458588015380e+02 +0.0000000000000000e+00 -5.9373070823935381e-01 +0.0000000000000000e+00
2.1179999999999225e+02 -1.3116692637500047e+00 +0.0000000000000000e+00 +2.1179457816841403e+02 +0.0000000000000000e+00 -5.9374040167991105e-01 +0.0000000000000000e+00
2.1189999999999225e+02 -1.3129117460993924e+00 +0.0000000000000000e+00 +2.1189457044930401e+02 +0.0000000000000000e+00 -5.9375009975128612e-01 +0.0000000000000000e+00
2.1199999999999224e+02 -1.3141548217423149e+00 +0.0000000000000000e+00 +2.1199456272282009e+02 +0.0000000000000000e+00 -5.9375980245355431e-01 +0.0000000000000000e+00
2.1209999999999224e+02 -1.3153984906884235e+00 +0.0000000000000000e+00 +2.1209455498895863e+02 +0.0000000000000000e+00 -5.9376950978679111e-01 +0.0000000000000000e+00
2.1219999999999223e+02 -1.3166427529473743e+00 +0.0000000000000000e+00 +2.1219454724771600e+02 +0.0000000000000000e+00 -5.9377922175107178e-01 +0.0000000000000000e+00
2.1229999999999222e+02 -1.3178876085288280e+00 +0.0000000000000000e+00 +2.1229453949908856e+02 +0.0000000000000000e+00 -5.9378893834647173e-01 +0.0000000000000000e+00
2.1239999999999222e+02 -1.3191330574424500e+00 +0.0000000000000000e+00 +2.1239453174307266e+02 +0.0000000000000000e+00 -5.9379865957306643e-01 +0.0000000000000000e+00
2.1249999999999221e+02 -1.3203790996979101e+00 +0.0000000000000000e+00 +2.1249452397966465e+02 +0.0000000000000000e+00 -5.9380838543093128e-01 +0.0000000000000000e+00
2.1259999999999221e+02 -1.3216257353048828e+00 +0.0000000000000000e+00 +2.1259451620886088e+02 +0.0000000000000000e+00 -5.9381811592014200e-01 +0.0000000000000000e+00
2.1269999999999220e+02 -1.3228729642730472e+00 +0.0000000000000000e+00 +2.1269450843065775e+02 +0.0000000000000000e+00 -5.9382785104077385e-01 +0.0000000000000000e+00
2.1279999999999220e+02 -1.3241207866120870e+00 +0.0000000000000000e+00 +2.1279450064505158e+02 +0.0000000000000000e+00 -5.9383759079290266e-01 +0.0000000000000000e+00
2.1289999999999219e+02 -1.3253692023316905e+00 +0.0000000000000000e+00 +2.1289449285203872e+02 +0.0000000000000000e+00 -5.9384733517660393e-01 +0.0000000000000000e+00
2.1299999999999218e+02 -1.3266182114415508e+00 +0.0000000000000000e+00 +2.1299448505161556e+02 +0.0000000000000000e+00 -5.9385708419195327e-01 +0.0000000000000000e+00
2.1309999999999218e+02 -1.3278678139513653e+00 +0.0000000000000000e+00 +2.1309447724377844e+02 +0.0000000000000000e+00 -5.9386683783902650e-01 +0.0000000000000000e+00
2.1319999999999217e+02 -1.3291180098708362e+00 +0.0000000000000000e+00 +2.1319446942852372e+02 +0.0000000000000000e+00 -5.9387659611789934e-01 +0.0000000000000000e+00
2.1329999999999217e+02 -1.3303687992096700e+00 +0.0000000000000000e+00 +2.1329446160584774e+02 +0.0000000000000000e+00 -5.9388635902864739e-01 +0.0000000000000000e+00
2.1339999999999216e+02 -1.3316201819775781e+00 +0.0000000000000000e+00 +2.1339445377574688e+02 +0.0000000000000000e+00 -5.9389612657134672e-01 +0.0000000000000000e+00
2.1349999999999216e+02 -1.3328721581842766e+00 +0.0000000000000000e+00 +2.1349444593821750e+02 +0.0000000000000000e+00 -5.9390589874607291e-01 +0.0000000000000000e+00
2.1359999999999215e+02 -1.3341247278394861e+00 +0.0000000000000000e+00 +2.1359443809325592e+02 +0.0000000000000000e+00 -5.9391567555290192e-01 +0.0000000000000000e+00
2.1369999999999214e+02 -1.3353778909529315e+00 +0.0000000000000000e+00 +2.1369443024085854e+02 +0.0000000000000000e+00 -5.9392545699190968e-01 +0.0000000000000000e+00
2.1379999999999214e+02 -1.3366316475343427e+00 +0.0000000000000000e+00 +2.1379442238102169e+02 +0.0000000000000000e+00 -5.9393524306317225e-01 +0.0000000000000000e+00
2.1389999999999213e+02 -1.3378859975934543e+00 +0.0000000000000000e+00 +2.1389441451374171e+02 +0.0000000000000000e+00 -5.9394503376676533e-01 +0.0000000000000000e+00
2.1399999999999213e+02 -1.3391409411400048e+00 +0.0000000000000000e+00 +2.1399440663901498e+02 +0.0000000000000000e+00 -5.9395482910276520e-01 +0.0000000000000000e+00
2.1409999999999212e+02 -1.3403962803497196e+00 +0.0000000000000000e+00 +2.1409439875932193e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1419999999999212e+02 -1.3416516195594343e+00 +0.0000000000000000e+00 +2.1419439087962888e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1429999999999211e+02 -1.3429069587691491e+00 +0.0000000000000000e+00 +2.1429438299993583e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1439999999999210e+02 -1.3441622979788639e+00 +0.0000000000000000e+00 +2.1439437512024278e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1449999999999210e+02 -1.3454176371885787e+00 +0.0000000000000000e+00 +2.1449436724054974e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1459999999999209e+02 -1.3466729763982934e+00 +0.0000000000000000e+00 +2.1459435936085669e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1469999999999209e+02 -1.3479283156080082e+00 +0.0000000000000000e+00 +2.1469435148116364e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1479999999999208e+02 -1.3491836548177230e+00 +0.0000000000000000e+00 +2.1479434360147059e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1489999999999208e+02 -1.3504389940274377e+00 +0.0000000000000000e+00 +2.1489433572177754e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1499999999999207e+02 -1.3516943332371525e+00 +0.0000000000000000e+00 +2.1499432784208449e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1509999999999206e+02 -1.3529496724468673e+00 +0.0000000000000000e+00 +2.1509431996239144e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1519999999999206e+02 -1.3542050116565820e+00 +0.0000000000000000e+00 +2.1519431208269839e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1529999999999205e+02 -1.3554603508662968e+00 +0.0000000000000000e+00 +2.1529430420300534e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1539999999999205e+02 -1.3567156900760116e+00 +0.0000000000000000e+00 +2.1539429632331229e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1549999999999204e+02 -1.3579710292857263e+00 +0.0000000000000000e+00 +2.1549428844361924e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1559999999999204e+02 -1.3592263684954411e+00 +0.0000000000000000e+00 +2.1559428056392619e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1569999999999203e+02 -1.3604817077051559e+00 +0.0000000000000000e+00 +2.1569427268423314e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1579999999999202e+02 -1.3617370469148706e+00 +0.0000000000000000e+00 +2.1579426480454009e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1589999999999202e+02 -1.3629923861245854e+00 +0.0000000000000000e+00 +2.1589425692484704e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1599999999999201e+02 -1.3642477253343002e+00 +0.0000000000000000e+00 +2.1599424904515399e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1609999999999201e+02 -1.3655030645440149e+00 +0.0000000000000000e+00 +2.1609424116546094e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1619999999999200e+02 -1.3667584037537297e+00 +0.0000000000000000e+00 +2.1619423328576789e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1629999999999200e+02 -1.3680137429634445e+00 +0.0000000000000000e+00 +2.1629422540607484e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1639999999999199e+02 -1.3692690821731592e+00 +0.0000000000000000e+00 +2.1639421752638179e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1649999999999199e+02 -1.3705244213828740e+00 +0.0000000000000000e+00 +2.1649420964668874e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1659999999999198e+02 -1.3717797605925888e+00 +0.0000000000000000e+00 +2.1659420176699570e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1669999999999197e+02 -1.3730350998023035e+00 +0.0000000000000000e+00 +2.1669419388730265e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1679999999999197e+02 -1.3742904390120183e+00 +0.0000000000000000e+00 +2.1679418600760960e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1689999999999196e+02 -1.3755457782217331e+00 +0.0000000000000000e+00 +2.1689417812791655e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1699999999999196e+02 -1.3768011174314478e+00 +0.0000000000000000e+00 +2.1699417024822350e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1709999999999195e+02 -1.3780564566411626e+00 +0.0000000000000000e+00 +2.1709416236853045e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1719999999999195e+02 -1.3793117958508774e+00 +0.0000000000000000e+00 +2.1719415448883740e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1729999999999194e+02 -1.3805671350605921e+00 +0.0000000000000000e+00 +2.1729414660914435e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1739999999999193e+02 -1.3818224742703069e+00 +0.0000000000000000e+00 +2.1739413872945130e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1749999999999193e+02 -1.3830778134800217e+00 +0.0000000000000000e+00 +2.1749413084975825e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1759999999999192e+02 -1.3843331526897364e+00 +0.0000000000000000e+00 +2.1759412297006520e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1769999999999192e+02 -1.3855884918994512e+00 +0.0000000000000000e+00 +2.1769411509037215e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1779999999999191e+02 -1.3868438311091660e+00 +0.0000000000000000e+00 +2.1779410721067910e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1789999999999191e+02 -1.3880991703188807e+00 +0.0000000000000000e+00 +2.1789409933098605e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1799999999999190e+02 -1.3893545095285955e+00 +0.0000000000000000e+00 +2.1799409145129300e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1809999999999189e+02 -1.3906098487383103e+00 +0.0000000000000000e+00 +2.1809408357159995e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1819999999999189e+02 -1.3918651879480251e+00 +0.0000000000000000e+00 +2.1819407569190690e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1829999999999188e+02 -1.3931205271577398e+00 +0.0000000000000000e+00 +2.1829406781221385e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1839999999999188e+02 -1.3943758663674546e+00 +0.0000000000000000e+00 +2.1839405993252080e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1849999999999187e+02 -1.3956312055771694e+00 +0.0000000000000000e+00 +2.1849405205282775e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1859999999999187e+02 -1.3968865447868841e+00 +0.0000000000000000e+00 +2.1859404417313471e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1869999999999186e+02 -1.3981418839965989e+00 +0.0000000000000000e+00 +2.1869403629344166e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1879999999999185e+02 -1.3993972232063137e+00 +0.0000000000000000e+00 +2.1879402841374861e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1889999999999185e+02 -1.4006525624160284e+00 +0.0000000000000000e+00 +2.1889402053405556e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1899999999999184e+02 -1.4019079016257432e+00 +0.0000000000000000e+00 +2.1899401265436251e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1909999999999184e+02 -1.4031632408354580e+00 +0.0000000000000000e+00 +2.1909400477466946e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1919999999999183e+02 -1.4044185800451727e+00 +0.0000000000000000e+00 +2.1919399689497641e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1929999999999183e+02 -1.4056739192548875e+00 +0.0000000000000000e+00 +2.1929398901528336e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1939999999999182e+02 -1.4069292584646023e+00 +0.0000000000000000e+00 +2.1939398113559031e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1949999999999181e+02 -1.4081845976743170e+00 +0.0000000000000000e+00 +2.1949397325589726e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1959999999999181e+02 -1.4094399368840318e+00 +0.0000000000000000e+00 +2.1959396537620421e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
2.1969999999999180e+02 -1.4106952760937466e+00 +0.0000000000000000e+00 +2.1969395749651116e+02 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
