# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
1.9651999999993081e+03 -2.4576515802916294e+01 +0.0000000000000000e+00 +1.9650442673270952e+03 -1.2812903026062450e-02 +0.0000000000000000e+00 +9.9991791138875608e-01
1.9652999999993081e+03 -2.4577797093157788e+01 +0.0000000000000000e+00 +1.9651442591182349e+03 -1.2812901803812591e-02 +0.0000000000000000e+00 +9.9991791140441788e-01
1.9653999999993080e+03 -2.4579078383277057e+01 +0.0000000000000000e+00 +1.9652442509093762e+03 -1.2812900581582539e-02 +0.0000000000000000e+00 +9.9991791142007946e-01
1.9654999999993079e+03 -2.4580359673274106e+01 +0.0000000000000000e+00 +1.9653442427005191e+03 -1.2812899359372297e-02 +0.0000000000000000e+00 +9.9991791143574082e-01
1.9655999999993078e+03 -2.4581640963148935e+01 +0.0000000000000000e+00 +1.9654442344916633e+03 -1.2812898137181863e-02 +0.0000000000000000e+00 +9.9991791145140196e-01
1.9656999999993077e+03 -2.4582922252901543e+01 +0.0000000000000000e+00 +1.9655442262828092e+03 -1.2812896915011236e-02 +0.0000000000000000e+00 +9.9991791146706277e-01
1.9657999999993076e+03 -2.4584203542531938e+01 +0.0000000000000000e+00 +1.9656442180739566e+03 -1.2812895692860418e-02 +0.0000000000000000e+00 +9.9991791148272335e-01
1.9658999999993075e+03 -2.4585484832040116e+01 +0.0000000000000000e+00 +1.9657442098651056e+03 -1.2812894470729409e-02 +0.0000000000000000e+00 +9.9991791149838372e-01
1.9659999999993074e+03 -2.4586766121426084e+01 +0.0000000000000000e+00 +1.9658442016562562e+03 -1.2812893248618208e-02 +0.0000000000000000e+00 +9.9991791151404374e-01
1.9660999999993073e+03 -2.4588047410689843e+01 +0.0000000000000000e+00 +1.9659441934474085e+03 -1.2812892026526815e-02 +0.0000000000000000e+00 +9.9991791152970355e-01
1.9661999999993072e+03 -2.4589328699831391e+01 +0.0000000000000000e+00 +1.9660441852385622e+03 -1.2812890804455187e-02 +0.0000000000000000e+00 +9.9991791154536314e-01
1.9662999999993071e+03 -2.4590609988850733e+01 +0.0000000000000000e+00 +1.9661441770297176e+03 -1.2812889582402861e-02 +0.0000000000000000e+00 +9.9991791156102250e-01
1.9663999999993071e+03 -2.4591891277747873e+01 +0.0000000000000000e+00 +1.9662441688208746e+03 -1.2812888360369760e-02 +0.0000000000000000e+00 +9.9991791157668153e-01
1.9664999999993070e+03 -2.4593172566522810e+01 +0.0000000000000000e+00 +1.9663441606120330e+03 -1.2812887138355883e-02 +0.0000000000000000e+00 +9.9991791159234034e-01
1.9665999999993069e+03 -2.4594453855175544e+01 +0.0000000000000000e+00 +1.9664441524031929e+03 -1.2812885916361230e-02 +0.0000000000000000e+00 +9.9991791160799892e-01
1.9666999999993068e+03 -2.4595735143706083e+01 +0.0000000000000000e+00 +1.9665441441943544e+03 -1.2812884694385802e-02 +0.0000000000000000e+00 +9.9991791162365729e-01
1.9667999999993067e+03 -2.4597016432114422e+01 +0.0000000000000000e+00 +1.9666441359855176e+03 -1.2812883472429600e-02 +0.0000000000000000e+00 +9.9991791163931532e-01
1.9668999999993066e+03 -2.4598297720400570e+01 +0.0000000000000000e+00 +1.9667441277766823e+03 -1.2812882250492621e-02 +0.0000000000000000e+00 +9.9991791165497312e-01
1.9669999999993065e+03 -2.4599579008564522e+01 +0.0000000000000000e+00 +1.9668441195678486e+03 -1.2812881028574866e-02 +0.0000000000000000e+00 +9.9991791167063071e-01
1.9670999999993064e+03 -2.4600860296606285e+01 +0.0000000000000000e+00 +1.9669441113590165e+03 -1.2812879806676336e-02 +0.0000000000000000e+00 +9.9991791168628807e-01
1.9671999999993063e+03 -2.4602141584525860e+01 +0.0000000000000000e+00 +1.9670441031501859e+03 -1.2812878584796988e-02 +0.0000000000000000e+00 +9.9991791170194511e-01
1.9672999999993062e+03 -2.4603422872323247e+01 +0.0000000000000000e+00 +1.9671440949413570e+03 -1.2812877362936374e-02 +0.0000000000000000e+00 +9.9991791171760191e-01
1.9673999999993061e+03 -2.4604704159998448e+01 +0.0000000000000000e+00 +1.9672440867325295e+03 -1.2812876141094416e-02 +0.0000000000000000e+00 +9.9991791173325850e-01
1.9674999999993061e+03 -2.4605985447551465e+01 +0.0000000000000000e+00 +1.9673440785237035e+03 -1.2812874919271118e-02 +0.0000000000000000e+00 +9.9991791174891487e-01
1.9675999999993060e+03 -2.4607266734982300e+01 +0.0000000000000000e+00 +1.9674440703148791e+03 -1.2812873697466476e-02 +0.0000000000000000e+00 +9.9991791176457101e-01
1.9676999999993059e+03 -2.4608548022290957e+01 +0.0000000000000000e+00 +1.9675440621060563e+03 -1.2812872475680491e-02 +0.0000000000000000e+00 +9.9991791178022693e-01
1.9677999999993058e+03 -2.4609829309477437e+01 +0.0000000000000000e+00 +1.9676440538972352e+03 -1.2812871253913163e-02 +0.0000000000000000e+00 +9.9991791179588252e-01
1.9678999999993057e+03 -2.4611110596541742e+01 +0.0000000000000000e+00 +1.9677440456884156e+03 -1.2812870032164494e-02 +0.0000000000000000e+00 +9.9991791181153789e-01
1.9679999999993056e+03 -2.4612391883483873e+01 +0.0000000000000000e+00 +1.9678440374795975e+03 -1.2812868810434482e-02 +0.0000000000000000e+00 +9.9991791182719303e-01
1.9680999999993055e+03 -2.4613673170303830e+01 +0.0000000000000000e+00 +1.9679440292707811e+03 -1.2812867588723126e-02 +0.0000000000000000e+00 +9.9991791184284795e-01
1.9681999999993054e+03 -2.4614954457001616e+01 +0.0000000000000000e+00 +1.9680440210619663e+03 -1.2812866367030384e-02 +0.0000000000000000e+00 +9.9991791185850265e-01
1.9682999999993053e+03 -2.4616235743577235e+01 +0.0000000000000000e+00 +1.9681440128531528e+03 -1.2812865145355770e-02 +0.0000000000000000e+00 +9.9991791187415713e-01
1.9683999999993052e+03 -2.4617517030030687e+01 +0.0000000000000000e+00 +1.9682440046443410e+03 -1.2812863923699203e-02 +0.0000000000000000e+00 +9.9991791188981138e-01
1.9684999999993051e+03 -2.4618798316361975e+01 +0.0000000000000000e+00 +1.9683439964355307e+03 -1.2812862702060682e-02 +0.0000000000000000e+00 +9.9991791190546531e-01
1.9685999999993051e+03 -2.4620079602571099e+01 +0.0000000000000000e+00 +1.9684439882267220e+03 -1.2812861480440208e-02 +0.0000000000000000e+00 +9.9991791192111901e-01
1.9686999999993050e+03 -2.4621360888658064e+01 +0.0000000000000000e+00 +1.9685439800179149e+03 -1.2812860258837782e-02 +0.0000000000000000e+00 +9.9991791193677249e-01
1.9687999999993049e+03 -2.4622642174622868e+01 +0.0000000000000000e+00 +1.9686439718091094e+03 -1.2812859037253401e-02 +0.0000000000000000e+00 +9.9991791195242574e-01
1.9688999999993048e+03 -2.4623923460465516e+01 +0.0000000000000000e+00 +1.9687439636003055e+03 -1.2812857815687067e-02 +0.0000000000000000e+00 +9.9991791196807878e-01
1.9689999999993047e+03 -2.4625204746186007e+01 +0.0000000000000000e+00 +1.9688439553915032e+03 -1.2812856594138781e-02 +0.0000000000000000e+00 +9.9991791198373159e-01
1.9690999999993046e+03 -2.4626486031784346e+01 +0.0000000000000000e+00 +1.9689439471827022e+03 -1.2812855372608541e-02 +0.0000000000000000e+00 +9.9991791199938418e-01
1.9691999999993045e+03 -2.4627767317260531e+01 +0.0000000000000000e+00 +1.9690439389739029e+03 -1.2812854151096311e-02 +0.0000000000000000e+00 +9.9991791201503655e-01
1.9692999999993044e+03 -2.4629048602614567e+01 +0.0000000000000000e+00 +1.9691439307651051e+03 -1.2812852929601697e-02 +0.0000000000000000e+00 +9.9991791203068869e-01
1.9693999999993043e+03 -2.4630329887846454e+01 +0.0000000000000000e+00 +1.9692439225563089e+03 -1.2812851708124632e-02 +0.0000000000000000e+00 +9.9991791204634062e-01
1.9694999999993042e+03 -2.4631611172956195e+01 +0.0000000000000000e+00 +1.9693439143475143e+03 -1.2812850486665115e-02 +0.0000000000000000e+00 +9.9991791206199232e-01
1.9695999999993041e+03 -2.4632892457943790e+01 +0.0000000000000000e+00 +1.9694439061387213e+03 -1.2812849265223147e-02 +0.0000000000000000e+00 +9.9991791207764380e-01
1.9696999999993041e+03 -2.4634173742809242e+01 +0.0000000000000000e+00 +1.9695438979299299e+03 -1.2812848043798727e-02 +0.0000000000000000e+00 +9.9991791209329506e-01
1.9697999999993040e+03 -2.4635455027552553e+01 +0.0000000000000000e+00 +1.9696438897211401e+03 -1.2812846822391855e-02 +0.0000000000000000e+00 +9.9991791210894609e-01
1.9698999999993039e+03 -2.4636736312173721e+01 +0.0000000000000000e+00 +1.9697438815123519e+03 -1.2812845601002532e-02 +0.0000000000000000e+00 +9.9991791212459680e-01
1.9699999999993038e+03 -2.4638017596672753e+01 +0.0000000000000000e+00 +1.9698438733035650e+03 -1.2812844379630758e-02 +0.0000000000000000e+00 +9.9991791214024728e-01
1.9700999999993037e+03 -2.4639298881049648e+01 +0.0000000000000000e+00 +1.9699438650947798e+03 -1.2812843158276530e-02 +0.0000000000000000e+00 +9.9991791215589754e-01
1.9701999999993036e+03 -2.4640580165304407e+01 +0.0000000000000000e+00 +1.9700438568859961e+03 -1.2812841936939805e-02 +0.0000000000000000e+00 +9.9991791217154757e-01
1.9702999999993035e+03 -2.4641861449437034e+01 +0.0000000000000000e+00 +1.9701438486772140e+03 -1.2812840715620092e-02 +0.0000000000000000e+00 +9.9991791218719739e-01
1.9703999999993034e+03 -2.4643142733447529e+01 +0.0000000000000000e+00 +1.9702438404684335e+03 -1.2812839494317305e-02 +0.0000000000000000e+00 +9.9991791220284698e-01
1.9704999999993033e+03 -2.4644424017335897e+01 +0.0000000000000000e+00 +1.9703438322596546e+03 -1.2812838273031445e-02 +0.0000000000000000e+00 +9.9991791221849635e-01
1.9705999999993032e+03 -2.4645705301102137e+01 +0.0000000000000000e+00 +1.9704438240508773e+03 -1.2812837051762511e-02 +0.0000000000000000e+00 +9.9991791223414561e-01
1.9706999999993031e+03 -2.4646986584746251e+01 +0.0000000000000000e+00 +1.9705438158421016e+03 -1.2812835830510506e-02 +0.0000000000000000e+00 +9.9991791224979465e-01
1.9707999999993031e+03 -2.4648267868268242e+01 +0.0000000000000000e+00 +1.9706438076333275e+03 -1.2812834609275426e-02 +0.0000000000000000e+00 +9.9991791226544346e-01
1.9708999999993030e+03 -2.4649549151668108e+01 +0.0000000000000000e+00 +1.9707437994245547e+03 -1.2812833388057273e-02 +0.0000000000000000e+00 +9.9991791228109206e-01
1.9709999999993029e+03 -2.4650830434945853e+01 +0.0000000000000000e+00 +1.9708437912157835e+03 -1.2812832166856048e-02 +0.0000000000000000e+00 +9.9991791229674043e-01
1.9710999999993028e+03 -2.4652111718101480e+01 +0.0000000000000000e+00 +1.9709437830070140e+03 -1.2812830945671748e-02 +0.0000000000000000e+00 +9.9991791231238858e-01
1.9711999999993027e+03 -2.4653393001134990e+01 +0.0000000000000000e+00 +1.9710437747982460e+03 -1.2812829724504335e-02 +0.0000000000000000e+00 +9.9991791232803651e-01
1.9712999999993026e+03 -2.4654674284046383e+01 +0.0000000000000000e+00 +1.9711437665894796e+03 -1.2812828503353349e-02 +0.0000000000000000e+00 +9.9991791234368421e-01
1.9713999999993025e+03 -2.4655955566835662e+01 +0.0000000000000000e+00 +1.9712437583807148e+03 -1.2812827282218713e-02 +0.0000000000000000e+00 +9.9991791235933170e-01
1.9714999999993024e+03 -2.4657236849502826e+01 +0.0000000000000000e+00 +1.9713437501719516e+03 -1.2812826061100426e-02 +0.0000000000000000e+00 +9.9991791237497896e-01
1.9715999999993023e+03 -2.4658518132047881e+01 +0.0000000000000000e+00 +1.9714437419631900e+03 -1.2812824839998490e-02 +0.0000000000000000e+00 +9.9991791239062600e-01
1.9716999999993022e+03 -2.4659799414470825e+01 +0.0000000000000000e+00 +1.9715437337544297e+03 -1.2812823618912903e-02 +0.0000000000000000e+00 +9.9991791240627281e-01
1.9717999999993021e+03 -2.4661080696771663e+01 +0.0000000000000000e+00 +1.9716437255456710e+03 -1.2812822397843666e-02 +0.0000000000000000e+00 +9.9991791242191941e-01
1.9718999999993021e+03 -2.4662361978950393e+01 +0.0000000000000000e+00 +1.9717437173369140e+03 -1.2812821176790780e-02 +0.0000000000000000e+00 +9.9991791243756578e-01
1.9719999999993020e+03 -2.4663643261007021e+01 +0.0000000000000000e+00 +1.9718437091281585e+03 -1.2812819955754244e-02 +0.0000000000000000e+00 +9.9991791245321193e-01
1.9720999999993019e+03 -2.4664924542941545e+01 +0.0000000000000000e+00 +1.9719437009194046e+03 -1.2812818734734058e-02 +0.0000000000000000e+00 +9.9991791246885797e-01
1.9721999999993018e+03 -2.4666205824753970e+01 +0.0000000000000000e+00 +1.9720436927106523e+03 -1.2812817513730182e-02 +0.0000000000000000e+00 +9.9991791248450379e-01
1.9722999999993017e+03 -2.4667487106444295e+01 +0.0000000000000000e+00 +1.9721436845019016e+03 -1.2812816292742170e-02 +0.0000000000000000e+00 +9.9991791250014939e-01
1.9723999999993016e+03 -2.4668768388012520e+01 +0.0000000000000000e+00 +1.9722436762931525e+03 -1.2812815071769948e-02 +0.0000000000000000e+00 +9.9991791251579476e-01
1.9724999999993015e+03 -2.4670049669458649e+01 +0.0000000000000000e+00 +1.9723436680844047e+03 -1.2812813850813513e-02 +0.0000000000000000e+00 +9.9991791253143991e-01
1.9725999999993014e+03 -2.4671330950782682e+01 +0.0000000000000000e+00 +1.9724436598756586e+03 -1.2812812629872865e-02 +0.0000000000000000e+00 +9.9991791254708484e-01
1.9726999999993013e+03 -2.4672612231984623e+01 +0.0000000000000000e+00 +1.9725436516669140e+03 -1.2812811408948006e-02 +0.0000000000000000e+00 +9.9991791256272966e-01
1.9727999999993012e+03 -2.4673893513064471e+01 +0.0000000000000000e+00 +1.9726436434581710e+03 -1.2812810188038936e-02 +0.0000000000000000e+00 +9.9991791257837426e-01
1.9728999999993011e+03 -2.4675174794022229e+01 +0.0000000000000000e+00 +1.9727436352494296e+03 -1.2812808967145654e-02 +0.0000000000000000e+00 +9.9991791259401863e-01
1.9729999999993011e+03 -2.4676456074857899e+01 +0.0000000000000000e+00 +1.9728436270406899e+03 -1.2812807746268159e-02 +0.0000000000000000e+00 +9.9991791260966278e-01
1.9730999999993010e+03 -2.4677737355571484e+01 +0.0000000000000000e+00 +1.9729436188319517e+03 -1.2812806525406452e-02 +0.0000000000000000e+00 +9.9991791262530672e-01
1.9731999999993009e+03 -2.4679018636162983e+01 +0.0000000000000000e+00 +1.9730436106232150e+03 -1.2812805304560491e-02 +0.0000000000000000e+00 +9.9991791264095042e-01
1.9732999999993008e+03 -2.4680299916632396e+01 +0.0000000000000000e+00 +1.9731436024144800e+03 -1.2812804083729821e-02 +0.0000000000000000e+00 +9.9991791265659402e-01
1.9733999999993007e+03 -2.4681581196979728e+01 +0.0000000000000000e+00 +1.9732435942057464e+03 -1.2812802862914360e-02 +0.0000000000000000e+00 +9.9991791267223740e-01
1.9734999999993006e+03 -2.4682862477204978e+01 +0.0000000000000000e+00 +1.9733435859970143e+03 -1.2812801642114111e-02 +0.0000000000000000e+00 +9.9991791268788055e-01
1.9735999999993005e+03 -2.4684143757308149e+01 +0.0000000000000000e+00 +1.9734435777882838e+03 -1.2812800421329073e-02 +0.0000000000000000e+00 +9.9991791270352348e-01
1.9736999999993004e+03 -2.4685425037289242e+01 +0.0000000000000000e+00 +1.9735435695795550e+03 -1.2812799200559246e-02 +0.0000000000000000e+00 +9.9991791271916619e-01
1.9737999999993003e+03 -2.4686706317148261e+01 +0.0000000000000000e+00 +1.9736435613708277e+03 -1.2812797979804631e-02 +0.0000000000000000e+00 +9.9991791273480879e-01
1.9738999999993002e+03 -2.4687987596885204e+01 +0.0000000000000000e+00 +1.9737435531621020e+03 -1.2812796759065227e-02 +0.0000000000000000e+00 +9.9991791275045117e-01
1.9739999999993001e+03 -2.4689268876500073e+01 +0.0000000000000000e+00 +1.9738435449533779e+03 -1.2812795538341033e-02 +0.0000000000000000e+00 +9.9991791276609332e-01
1.9740999999993001e+03 -2.4690550155992870e+01 +0.0000000000000000e+00 +1.9739435367446554e+03 -1.2812794317632051e-02 +0.0000000000000000e+00 +9.9991791278173525e-01
1.9741999999993000e+03 -2.4691831435363600e+01 +0.0000000000000000e+00 +1.9740435285359342e+03 -1.2812793096938240e-02 +0.0000000000000000e+00 +9.9991791279737707e-01
1.9742999999992999e+03 -2.4693112714612258e+01 +0.0000000000000000e+00 +1.9741435203272147e+03 -1.2812791876259142e-02 +0.0000000000000000e+00 +9.9991791281301867e-01
1.9743999999992998e+03 -2.4694393993738849e+01 +0.0000000000000000e+00 +1.9742435121184967e+03 -1.2812790655594678e-02 +0.0000000000000000e+00 +9.9991791282866005e-01
1.9744999999992997e+03 -2.4695675272743376e+01 +0.0000000000000000e+00 +1.9743435039097803e+03 -1.2812789434944851e-02 +0.0000000000000000e+00 +9.9991791284430132e-01
1.9745999999992996e+03 -2.4696956551625838e+01 +0.0000000000000000e+00 +1.9744434957010656e+03 -1.2812788214309659e-02 +0.0000000000000000e+00 +9.9991791285994236e-01
1.9746999999992995e+03 -2.4698237830386237e+01 +0.0000000000000000e+00 +1.9745434874923524e+03 -1.2812786993689103e-02 +0.0000000000000000e+00 +9.9991791287558318e-01
1.9747999999992994e+03 -2.4699519109024575e+01 +0.0000000000000000e+00 +1.9746434792836408e+03 -1.2812785773083183e-02 +0.0000000000000000e+00 +9.9991791289122378e-01
1.9748999999992993e+03 -2.4700800387540852e+01 +0.0000000000000000e+00 +1.9747434710749308e+03 -1.2812784552491898e-02 +0.0000000000000000e+00 +9.9991791290686427e-01
1.9749999999992992e+03 -2.4702081665935072e+01 +0.0000000000000000e+00 +1.9748434628662221e+03 -1.2812783331915248e-02 +0.0000000000000000e+00 +9.9991791292250454e-01
1.9750999999992991e+03 -2.4703362944207235e+01 +0.0000000000000000e+00 +1.9749434546575151e+03 -1.2812782111353234e-02 +0.0000000000000000e+00 +9.9991791293814458e-01
1.9751999999992991e+03 -2.4704644222357341e+01 +0.0000000000000000e+00 +1.9750434464488096e+03 -1.2812780890805814e-02 +0.0000000000000000e+00 +9.9991791295378452e-01
1.9752999999992990e+03 -2.4705925500385394e+01 +0.0000000000000000e+00 +1.9751434382401058e+03 -1.2812779670272532e-02 +0.0000000000000000e+00 +9.9991791296942423e-01
1.9753999999992989e+03 -2.4707206778291397e+01 +0.0000000000000000e+00 +1.9752434300314035e+03 -1.2812778449753306e-02 +0.0000000000000000e+00 +9.9991791298506372e-01
1.9754999999992988e+03 -2.4708488056075346e+01 +0.0000000000000000e+00 +1.9753434218227028e+03 -1.2812777229248137e-02 +0.0000000000000000e+00 +9.9991791300070310e-01
1.9755999999992987e+03 -2.4709769333737245e+01 +0.0000000000000000e+00 +1.9754434136140037e+03 -1.2812776008757024e-02 +0.0000000000000000e+00 +9.9991791301634225e-01
1.9756999999992986e+03 -2.4711050611277098e+01 +0.0000000000000000e+00 +1.9755434054053062e+03 -1.2812774788279968e-02 +0.0000000000000000e+00 +9.9991791303198119e-01
1.9757999999992985e+03 -2.4712331888694901e+01 +0.0000000000000000e+00 +1.9756433971966103e+03 -1.2812773567816970e-02 +0.0000000000000000e+00 +9.9991791304762001e-01
1.9758999999992984e+03 -2.4713613165990662e+01 +0.0000000000000000e+00 +1.9757433889879158e+03 -1.2812772347368028e-02 +0.0000000000000000e+00 +9.9991791306325861e-01
1.9759999999992983e+03 -2.4714894443164376e+01 +0.0000000000000000e+00 +1.9758433807792228e+03 -1.2812771126933143e-02 +0.0000000000000000e+00 +9.9991791307889710e-01
1.9760999999992982e+03 -2.4716175720216047e+01 +0.0000000000000000e+00 +1.9759433725705314e+03 -1.2812769906512315e-02 +0.0000000000000000e+00 +9.9991791309453537e-01
1.9761999999992981e+03 -2.4717456997145678e+01 +0.0000000000000000e+00 +1.9760433643618417e+03 -1.2812768686105501e-02 +0.0000000000000000e+00 +9.9991791311017342e-01
1.9762999999992981e+03 -2.4718738273953271e+01 +0.0000000000000000e+00 +1.9761433561531535e+03 -1.2812767465712253e-02 +0.0000000000000000e+00 +9.9991791312581135e-01
1.9763999999992980e+03 -2.4720019550638824e+01 +0.0000000000000000e+00 +1.9762433479444669e+03 -1.2812766245332492e-02 +0.0000000000000000e+00 +9.9991791314144907e-01
1.9764999999992979e+03 -2.4721300827202338e+01 +0.0000000000000000e+00 +1.9763433397357819e+03 -1.2812765024966219e-02 +0.0000000000000000e+00 +9.9991791315708667e-01
1.9765999999992978e+03 -2.4722582103643816e+01 +0.0000000000000000e+00 +1.9764433315270985e+03 -1.2812763804613433e-02 +0.0000000000000000e+00 +9.9991791317272405e-01
1.9766999999992977e+03 -2.4723863379963259e+01 +0.0000000000000000e+00 +1.9765433233184165e+03 -1.2812762584274134e-02 +0.0000000000000000e+00 +9.9991791318836121e-01
1.9767999999992976e+03 -2.4725144656160669e+01 +0.0000000000000000e+00 +1.9766433151097360e+03 -1.2812761363948325e-02 +0.0000000000000000e+00 +9.9991791320399825e-01
1.9768999999992975e+03 -2.4726425932236047e+01 +0.0000000000000000e+00 +1.9767433069010572e+03 -1.2812760143636004e-02 +0.0000000000000000e+00 +9.9991791321963508e-01
1.9769999999992974e+03 -2.4727707208189397e+01 +0.0000000000000000e+00 +1.9768432986923799e+03 -1.2812758923337169e-02 +0.0000000000000000e+00 +9.9991791323527179e-01
1.9770999999992973e+03 -2.4728988484020718e+01 +0.0000000000000000e+00 +1.9769432904837042e+03 -1.2812757703051823e-02 +0.0000000000000000e+00 +9.9991791325090829e-01
1.9771999999992972e+03 -2.4730269759730010e+01 +0.0000000000000000e+00 +1.9770432822750302e+03 -1.2812756482779922e-02 +0.0000000000000000e+00 +9.9991791326654467e-01
1.9772999999992971e+03 -2.4731551035317274e+01 +0.0000000000000000e+00 +1.9771432740663577e+03 -1.2812755262521010e-02 +0.0000000000000000e+00 +9.9991791328218083e-01
1.9773999999992971e+03 -2.4732832310782513e+01 +0.0000000000000000e+00 +1.9772432658576868e+03 -1.2812754042275007e-02 +0.0000000000000000e+00 +9.9991791329781687e-01
1.9774999999992970e+03 -2.4734113586125730e+01 +0.0000000000000000e+00 +1.9773432576490172e+03 -1.2812752822041910e-02 +0.0000000000000000e+00 +9.9991791331345270e-01
1.9775999999992969e+03 -2.4735394861346922e+01 +0.0000000000000000e+00 +1.9774432494403493e+03 -1.2812751601821722e-02 +0.0000000000000000e+00 +9.9991791332908841e-01
1.9776999999992968e+03 -2.4736676136446093e+01 +0.0000000000000000e+00 +1.9775432412316829e+03 -1.2812750381614439e-02 +0.0000000000000000e+00 +9.9991791334472391e-01
1.9777999999992967e+03 -2.4737957411423245e+01 +0.0000000000000000e+00 +1.9776432330230182e+03 -1.2812749161420065e-02 +0.0000000000000000e+00 +9.9991791336035929e-01
1.9778999999992966e+03 -2.4739238686278377e+01 +0.0000000000000000e+00 +1.9777432248143550e+03 -1.2812747941238597e-02 +0.0000000000000000e+00 +9.9991791337599445e-01
1.9779999999992965e+03 -2.4740519961011493e+01 +0.0000000000000000e+00 +1.9778432166056934e+03 -1.2812746721070037e-02 +0.0000000000000000e+00 +9.9991791339162950e-01
1.9780999999992964e+03 -2.4741801235622592e+01 +0.0000000000000000e+00 +1.9779432083970335e+03 -1.2812745500914383e-02 +0.0000000000000000e+00 +9.9991791340726432e-01
1.9781999999992963e+03 -2.4743082510111677e+01 +0.0000000000000000e+00 +1.9780432001883751e+03 -1.2812744280771596e-02 +0.0000000000000000e+00 +9.9991791342289904e-01
1.9782999999992962e+03 -2.4744363784478747e+01 +0.0000000000000000e+00 +1.9781431919797180e+03 -1.2812743060641235e-02 +0.0000000000000000e+00 +9.9991791343853353e-01
1.9783999999992961e+03 -2.4745645058723806e+01 +0.0000000000000000e+00 +1.9782431837710626e+03 -1.2812741840523221e-02 +0.0000000000000000e+00 +9.9991791345416792e-01
1.9784999999992961e+03 -2.4746926332846854e+01 +0.0000000000000000e+00 +1.9783431755624088e+03 -1.2812740620417554e-02 +0.0000000000000000e+00 +9.9991791346980208e-01
1.9785999999992960e+03 -2.4748207606847892e+01 +0.0000000000000000e+00 +1.9784431673537565e+03 -1.2812739400324234e-02 +0.0000000000000000e+00 +9.9991791348543613e-01
1.9786999999992959e+03 -2.4749488880726918e+01 +0.0000000000000000e+00 +1.9785431591451058e+03 -1.2812738180243260e-02 +0.0000000000000000e+00 +9.9991791350106995e-01
1.9787999999992958e+03 -2.4750770154483938e+01 +0.0000000000000000e+00 +1.9786431509364568e+03 -1.2812736960174634e-02 +0.0000000000000000e+00 +9.9991791351670367e-01
1.9788999999992957e+03 -2.4752051428118953e+01 +0.0000000000000000e+00 +1.9787431427278093e+03 -1.2812735740118354e-02 +0.0000000000000000e+00 +9.9991791353233717e-01
1.9789999999992956e+03 -2.4753332701631962e+01 +0.0000000000000000e+00 +1.9788431345191634e+03 -1.2812734520074422e-02 +0.0000000000000000e+00 +9.9991791354797055e-01
1.9790999999992955e+03 -2.4754613975022966e+01 +0.0000000000000000e+00 +1.9789431263105189e+03 -1.2812733300042836e-02 +0.0000000000000000e+00 +9.9991791356360382e-01
1.9791999999992954e+03 -2.4755895248291971e+01 +0.0000000000000000e+00 +1.9790431181018760e+03 -1.2812732080023556e-02 +0.0000000000000000e+00 +9.9991791357923687e-01
1.9792999999992953e+03 -2.4757176521438971e+01 +0.0000000000000000e+00 +1.9791431098932346e+03 -1.2812730860016129e-02 +0.0000000000000000e+00 +9.9991791359486981e-01
1.9793999999992952e+03 -2.4758457794463972e+01 +0.0000000000000000e+00 +1.9792431016845949e+03 -1.2812729640020474e-02 +0.0000000000000000e+00 +9.9991791361050253e-01
1.9794999999992951e+03 -2.4759739067366976e+01 +0.0000000000000000e+00 +1.9793430934759567e+03 -1.2812728420036593e-02 +0.0000000000000000e+00 +9.9991791362613514e-01
1.9795999999992951e+03 -2.4761020340147979e+01 +0.0000000000000000e+00 +1.9794430852673202e+03 -1.2812727200064484e-02 +0.0000000000000000e+00 +9.9991791364176763e-01
1.9796999999992950e+03 -2.4762301612806986e+01 +0.0000000000000000e+00 +1.9795430770586852e+03 -1.2812725980104146e-02 +0.0000000000000000e+00 +9.9991791365739990e-01
1.9797999999992949e+03 -2.4763582885344000e+01 +0.0000000000000000e+00 +1.9796430688500518e+03 -1.2812724760155580e-02 +0.0000000000000000e+00 +9.9991791367303207e-01
1.9798999999992948e+03 -2.4764864157759018e+01 +0.0000000000000000e+00 +1.9797430606414198e+03 -1.2812723540218786e-02 +0.0000000000000000e+00 +9.9991791368866412e-01
1.9799999999992947e+03 -2.4766145430052042e+01 +0.0000000000000000e+00 +1.9798430524327894e+03 -1.2812722320293764e-02 +0.0000000000000000e+00 +9.9991791370429595e-01
1.9800999999992946e+03 -2.4767426702223077e+01 +0.0000000000000000e+00 +1.9799430442241605e+03 -1.2812721100380514e-02 +0.0000000000000000e+00 +9.9991791371992766e-01
1.9801999999992945e+03 -2.4768707974272118e+01 +0.0000000000000000e+00 +1.9800430360155333e+03 -1.2812719880478994e-02 +0.0000000000000000e+00 +9.9991791373555916e-01
1.9802999999992944e+03 -2.4769989246199170e+01 +0.0000000000000000e+00 +1.9801430278069076e+03 -1.2812718660588748e-02 +0.0000000000000000e+00 +9.9991791375119055e-01
1.9803999999992943e+03 -2.4771270518004236e+01 +0.0000000000000000e+00 +1.9802430195982836e+03 -1.2812717440709692e-02 +0.0000000000000000e+00 +9.9991791376682182e-01
1.9804999999992942e+03 -2.4772551789687313e+01 +0.0000000000000000e+00 +1.9803430113896611e+03 -1.2812716220841829e-02 +0.0000000000000000e+00 +9.9991791378245287e-01
1.9805999999992941e+03 -2.4773833061248403e+01 +0.0000000000000000e+00 +1.9804430031810402e+03 -1.2812715000985157e-02 +0.0000000000000000e+00 +9.9991791379808381e-01
