# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
1.0217000000001638e+03 -1.9613888352241279e+01 +0.0000000000000000e+00 +1.0214833520934156e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0218000000001638e+03 -1.9616302691972610e+01 +0.0000000000000000e+00 +1.0215833229439855e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0219000000001638e+03 -1.9618717031703941e+01 +0.0000000000000000e+00 +1.0216832937945554e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0220000000001638e+03 -1.9621131371435272e+01 +0.0000000000000000e+00 +1.0217832646451253e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0221000000001638e+03 -1.9623545711166603e+01 +0.0000000000000000e+00 +1.0218832354956952e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0222000000001639e+03 -1.9625960050897934e+01 +0.0000000000000000e+00 +1.0219832063462651e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0223000000001639e+03 -1.9628374390629265e+01 +0.0000000000000000e+00 +1.0220831771968350e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0224000000001639e+03 -1.9630788730360596e+01 +0.0000000000000000e+00 +1.0221831480474049e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0225000000001639e+03 -1.9633203070091927e+01 +0.0000000000000000e+00 +1.0222831188979748e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0226000000001640e+03 -1.9635617409823258e+01 +0.0000000000000000e+00 +1.0223830897485446e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0227000000001640e+03 -1.9638031749554589e+01 +0.0000000000000000e+00 +1.0224830605991145e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0228000000001640e+03 -1.9640446089285920e+01 +0.0000000000000000e+00 +1.0225830314496844e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0229000000001640e+03 -1.9642860429017251e+01 +0.0000000000000000e+00 +1.0226830023002543e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0230000000001641e+03 -1.9645274768748582e+01 +0.0000000000000000e+00 +1.0227829731508242e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0231000000001641e+03 -1.9647689108479913e+01 +0.0000000000000000e+00 +1.0228829440013941e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0232000000001641e+03 -1.9650103448211244e+01 +0.0000000000000000e+00 +1.0229829148519640e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0233000000001641e+03 -1.9652517787942575e+01 +0.0000000000000000e+00 +1.0230828857025339e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0234000000001641e+03 -1.9654932127673906e+01 +0.0000000000000000e+00 +1.0231828565531038e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0235000000001642e+03 -1.9657346467405237e+01 +0.0000000000000000e+00 +1.0232828274036737e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0236000000001642e+03 -1.9659760807136568e+01 +0.0000000000000000e+00 +1.0233827982542435e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0237000000001642e+03 -1.9662175146867899e+01 +0.0000000000000000e+00 +1.0234827691048134e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0238000000001642e+03 -1.9664589486599230e+01 +0.0000000000000000e+00 +1.0235827399553833e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0239000000001643e+03 -1.9667003826330561e+01 +0.0000000000000000e+00 +1.0236827108059532e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0240000000001642e+03 -1.9669418166061892e+01 +0.0000000000000000e+00 +1.0237826816565231e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0241000000001641e+03 -1.9671832505793223e+01 +0.0000000000000000e+00 +1.0238826525070930e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0242000000001640e+03 -1.9674246845524554e+01 +0.0000000000000000e+00 +1.0239826233576629e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0243000000001639e+03 -1.9676661185255885e+01 +0.0000000000000000e+00 +1.0240825942082329e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0244000000001638e+03 -1.9679075524987216e+01 +0.0000000000000000e+00 +1.0241825650588028e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0245000000001637e+03 -1.9681489864718547e+01 +0.0000000000000000e+00 +1.0242825359093727e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0246000000001636e+03 -1.9683904204449878e+01 +0.0000000000000000e+00 +1.0243825067599425e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0247000000001635e+03 -1.9686318544181209e+01 +0.0000000000000000e+00 +1.0244824776105124e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0248000000001634e+03 -1.9688732883912540e+01 +0.0000000000000000e+00 +1.0245824484610823e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0249000000001633e+03 -1.9691147223643870e+01 +0.0000000000000000e+00 +1.0246824193116522e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0250000000001633e+03 -1.9693561563375201e+01 +0.0000000000000000e+00 +1.0247823901622221e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0251000000001632e+03 -1.9695975903106532e+01 +0.0000000000000000e+00 +1.0248823610127920e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0252000000001631e+03 -1.9698390242837863e+01 +0.0000000000000000e+00 +1.0249823318633619e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0253000000001630e+03 -1.9700804582569194e+01 +0.0000000000000000e+00 +1.0250823027139318e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0254000000001629e+03 -1.9703218922300525e+01 +0.0000000000000000e+00 +1.0251822735645017e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0255000000001628e+03 -1.9705633262031856e+01 +0.0000000000000000e+00 +1.0252822444150715e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0256000000001627e+03 -1.9708047601763187e+01 +0.0000000000000000e+00 +1.0253822152656414e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0257000000001626e+03 -1.9710461941494518e+01 +0.0000000000000000e+00 +1.0254821861162113e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0258000000001625e+03 -1.9712876281225849e+01 +0.0000000000000000e+00 +1.0255821569667812e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0259000000001624e+03 -1.9715290620957180e+01 +0.0000000000000000e+00 +1.0256821278173511e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0260000000001623e+03 -1.9717704960688511e+01 +0.0000000000000000e+00 +1.0257820986679210e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0261000000001623e+03 -1.9720119300419842e+01 +0.0000000000000000e+00 +1.0258820695184909e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0262000000001622e+03 -1.9722533640151173e+01 +0.0000000000000000e+00 +1.0259820403690608e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0263000000001621e+03 -1.9724947979882504e+01 +0.0000000000000000e+00 +1.0260820112196307e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0264000000001620e+03 -1.9727362319613835e+01 +0.0000000000000000e+00 +1.0261819820702005e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0265000000001619e+03 -1.9729776659345166e+01 +0.0000000000000000e+00 +1.0262819529207704e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0266000000001618e+03 -1.9732190999076497e+01 +0.0000000000000000e+00 +1.0263819237713403e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0267000000001617e+03 -1.9734605338807828e+01 +0.0000000000000000e+00 +1.0264818946219102e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0268000000001616e+03 -1.9737019678539159e+01 +0.0000000000000000e+00 +1.0265818654724801e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0269000000001615e+03 -1.9739434018270490e+01 +0.0000000000000000e+00 +1.0266818363230500e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0270000000001614e+03 -1.9741848358001821e+01 +0.0000000000000000e+00 +1.0267818071736199e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0271000000001613e+03 -1.9744262697733152e+01 +0.0000000000000000e+00 +1.0268817780241898e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0272000000001613e+03 -1.9746677037464483e+01 +0.0000000000000000e+00 +1.0269817488747597e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0273000000001612e+03 -1.9749091377195814e+01 +0.0000000000000000e+00 +1.0270817197253295e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0274000000001611e+03 -1.9751505716927145e+01 +0.0000000000000000e+00 +1.0271816905758994e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0275000000001610e+03 -1.9753920056658476e+01 +0.0000000000000000e+00 +1.0272816614264693e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0276000000001609e+03 -1.9756334396389807e+01 +0.0000000000000000e+00 +1.0273816322770392e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0277000000001608e+03 -1.9758748736121138e+01 +0.0000000000000000e+00 +1.0274816031276091e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0278000000001607e+03 -1.9761163075852469e+01 +0.0000000000000000e+00 +1.0275815739781790e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0279000000001606e+03 -1.9763577415583800e+01 +0.0000000000000000e+00 +1.0276815448287489e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0280000000001605e+03 -1.9765991755315131e+01 +0.0000000000000000e+00 +1.0277815156793188e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0281000000001604e+03 -1.9768406095046462e+01 +0.0000000000000000e+00 +1.0278814865298887e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0282000000001603e+03 -1.9770820434777793e+01 +0.0000000000000000e+00 +1.0279814573804586e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0283000000001603e+03 -1.9773234774509124e+01 +0.0000000000000000e+00 +1.0280814282310284e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0284000000001602e+03 -1.9775649114240455e+01 +0.0000000000000000e+00 +1.0281813990815983e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0285000000001601e+03 -1.9778063453971786e+01 +0.0000000000000000e+00 +1.0282813699321682e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0286000000001600e+03 -1.9780477793703117e+01 +0.0000000000000000e+00 +1.0283813407827381e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0287000000001599e+03 -1.9782892133434448e+01 +0.0000000000000000e+00 +1.0284813116333080e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0288000000001598e+03 -1.9785306473165779e+01 +0.0000000000000000e+00 +1.0285812824838779e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0289000000001597e+03 -1.9787720812897110e+01 +0.0000000000000000e+00 +1.0286812533344478e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0290000000001596e+03 -1.9790135152628441e+01 +0.0000000000000000e+00 +1.0287812241850177e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0291000000001595e+03 -1.9792549492359772e+01 +0.0000000000000000e+00 +1.0288811950355876e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0292000000001594e+03 -1.9794963832091103e+01 +0.0000000000000000e+00 +1.0289811658861574e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0293000000001593e+03 -1.9797378171822434e+01 +0.0000000000000000e+00 +1.0290811367367273e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0294000000001593e+03 -1.9799792511553765e+01 +0.0000000000000000e+00 +1.0291811075872972e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0295000000001592e+03 -1.9802206851285096e+01 +0.0000000000000000e+00 +1.0292810784378671e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0296000000001591e+03 -1.9804621191016427e+01 +0.0000000000000000e+00 +1.0293810492884370e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0297000000001590e+03 -1.9807035530747758e+01 +0.0000000000000000e+00 +1.0294810201390069e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0298000000001589e+03 -1.9809449870479089e+01 +0.0000000000000000e+00 +1.0295809909895768e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0299000000001588e+03 -1.9811864210210420e+01 +0.0000000000000000e+00 +1.0296809618401467e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0300000000001587e+03 -1.9814278549941751e+01 +0.0000000000000000e+00 +1.0297809326907166e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0301000000001586e+03 -1.9816692889673082e+01 +0.0000000000000000e+00 +1.0298809035412864e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0302000000001585e+03 -1.9819107229404413e+01 +0.0000000000000000e+00 +1.0299808743918563e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0303000000001584e+03 -1.9821521569135744e+01 +0.0000000000000000e+00 +1.0300808452424262e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0304000000001583e+03 -1.9823935908867075e+01 +0.0000000000000000e+00 +1.0301808160929961e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0305000000001583e+03 -1.9826350248598406e+01 +0.0000000000000000e+00 +1.0302807869435660e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0306000000001582e+03 -1.9828764588329737e+01 +0.0000000000000000e+00 +1.0303807577941359e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0307000000001581e+03 -1.9831178928061068e+01 +0.0000000000000000e+00 +1.0304807286447058e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0308000000001580e+03 -1.9833593267792399e+01 +0.0000000000000000e+00 +1.0305806994952757e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0309000000001579e+03 -1.9836007607523729e+01 +0.0000000000000000e+00 +1.0306806703458456e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0310000000001578e+03 -1.9838421947255060e+01 +0.0000000000000000e+00 +1.0307806411964154e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0311000000001577e+03 -1.9840836286986391e+01 +0.0000000000000000e+00 +1.0308806120469853e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0312000000001576e+03 -1.9843250626717722e+01 +0.0000000000000000e+00 +1.0309805828975552e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0313000000001575e+03 -1.9845664966449053e+01 +0.0000000000000000e+00 +1.0310805537481251e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0314000000001574e+03 -1.9848079306180384e+01 +0.0000000000000000e+00 +1.0311805245986950e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0315000000001573e+03 -1.9850493645911715e+01 +0.0000000000000000e+00 +1.0312804954492649e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0316000000001573e+03 -1.9852907985643046e+01 +0.0000000000000000e+00 +1.0313804662998348e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0317000000001572e+03 -1.9855322325374377e+01 +0.0000000000000000e+00 +1.0314804371504047e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0318000000001571e+03 -1.9857736665105708e+01 +0.0000000000000000e+00 +1.0315804080009746e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0319000000001570e+03 -1.9860151004837039e+01 +0.0000000000000000e+00 +1.0316803788515444e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0320000000001569e+03 -1.9862565344568370e+01 +0.0000000000000000e+00 +1.0317803497021143e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0321000000001568e+03 -1.9864979684299701e+01 +0.0000000000000000e+00 +1.0318803205526842e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0322000000001567e+03 -1.9867394024031032e+01 +0.0000000000000000e+00 +1.0319802914032541e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0323000000001566e+03 -1.9869808363762363e+01 +0.0000000000000000e+00 +1.0320802622538240e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0324000000001565e+03 -1.9872222703493694e+01 +0.0000000000000000e+00 +1.0321802331043939e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0325000000001564e+03 -1.9874637043225025e+01 +0.0000000000000000e+00 +1.0322802039549638e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0326000000001563e+03 -1.9877051382956356e+01 +0.0000000000000000e+00 +1.0323801748055337e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0327000000001563e+03 -1.9879465722687687e+01 +0.0000000000000000e+00 +1.0324801456561036e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0328000000001562e+03 -1.9881880062419018e+01 +0.0000000000000000e+00 +1.0325801165066734e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0329000000001561e+03 -1.9884294402150349e+01 +0.0000000000000000e+00 +1.0326800873572433e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0330000000001560e+03 -1.9886708741881680e+01 +0.0000000000000000e+00 +1.0327800582078132e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0331000000001559e+03 -1.9889123081613011e+01 +0.0000000000000000e+00 +1.0328800290583831e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0332000000001558e+03 -1.9891537421344342e+01 +0.0000000000000000e+00 +1.0329799999089530e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0333000000001557e+03 -1.9893951761075673e+01 +0.0000000000000000e+00 +1.0330799707595229e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0334000000001556e+03 -1.9896366100807004e+01 +0.0000000000000000e+00 +1.0331799416100928e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0335000000001555e+03 -1.9898780440538335e+01 +0.0000000000000000e+00 +1.0332799124606627e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0336000000001554e+03 -1.9901194780269666e+01 +0.0000000000000000e+00 +1.0333798833112326e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0337000000001553e+03 -1.9903609120000997e+01 +0.0000000000000000e+00 +1.0334798541618025e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0338000000001553e+03 -1.9906023459732328e+01 +0.0000000000000000e+00 +1.0335798250123723e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0339000000001552e+03 -1.9908437799463659e+01 +0.0000000000000000e+00 +1.0336797958629422e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0340000000001551e+03 -1.9910852139194990e+01 +0.0000000000000000e+00 +1.0337797667135121e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0341000000001550e+03 -1.9913266478926321e+01 +0.0000000000000000e+00 +1.0338797375640820e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0342000000001549e+03 -1.9915680818657652e+01 +0.0000000000000000e+00 +1.0339797084146519e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0343000000001548e+03 -1.9918095158388983e+01 +0.0000000000000000e+00 +1.0340796792652218e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0344000000001547e+03 -1.9920509498120314e+01 +0.0000000000000000e+00 +1.0341796501157917e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0345000000001546e+03 -1.9922923837851645e+01 +0.0000000000000000e+00 +1.0342796209663616e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0346000000001545e+03 -1.9925338177582976e+01 +0.0000000000000000e+00 +1.0343795918169315e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0347000000001544e+03 -1.9927752517314307e+01 +0.0000000000000000e+00 +1.0344795626675013e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0348000000001543e+03 -1.9930166857045638e+01 +0.0000000000000000e+00 +1.0345795335180712e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0349000000001543e+03 -1.9932581196776969e+01 +0.0000000000000000e+00 +1.0346795043686411e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0350000000001542e+03 -1.9934995536508300e+01 +0.0000000000000000e+00 +1.0347794752192110e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0351000000001541e+03 -1.9937409876239631e+01 +0.0000000000000000e+00 +1.0348794460697809e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0352000000001540e+03 -1.9939824215970962e+01 +0.0000000000000000e+00 +1.0349794169203508e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0353000000001539e+03 -1.9942238555702293e+01 +0.0000000000000000e+00 +1.0350793877709207e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0354000000001538e+03 -1.9944652895433624e+01 +0.0000000000000000e+00 +1.0351793586214906e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0355000000001537e+03 -1.9947067235164955e+01 +0.0000000000000000e+00 +1.0352793294720605e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0356000000001536e+03 -1.9949481574896286e+01 +0.0000000000000000e+00 +1.0353793003226303e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0357000000001535e+03 -1.9951895914627617e+01 +0.0000000000000000e+00 +1.0354792711732002e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0358000000001534e+03 -1.9954310254358948e+01 +0.0000000000000000e+00 +1.0355792420237701e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0359000000001533e+03 -1.9956724594090279e+01 +0.0000000000000000e+00 +1.0356792128743400e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0360000000001532e+03 -1.9959138933821610e+01 +0.0000000000000000e+00 +1.0357791837249099e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0361000000001532e+03 -1.9961553273552941e+01 +0.0000000000000000e+00 +1.0358791545754798e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0362000000001531e+03 -1.9963967613284272e+01 +0.0000000000000000e+00 +1.0359791254260497e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0363000000001530e+03 -1.9966381953015603e+01 +0.0000000000000000e+00 +1.0360790962766196e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0364000000001529e+03 -1.9968796292746934e+01 +0.0000000000000000e+00 +1.0361790671271895e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0365000000001528e+03 -1.9971210632478265e+01 +0.0000000000000000e+00 +1.0362790379777593e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0366000000001527e+03 -1.9973624972209596e+01 +0.0000000000000000e+00 +1.0363790088283292e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0367000000001526e+03 -1.9976039311940927e+01 +0.0000000000000000e+00 +1.0364789796788991e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0368000000001525e+03 -1.9978453651672258e+01 +0.0000000000000000e+00 +1.0365789505294690e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0369000000001524e+03 -1.9980867991403588e+01 +0.0000000000000000e+00 +1.0366789213800389e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0370000000001523e+03 -1.9983282331134919e+01 +0.0000000000000000e+00 +1.0367788922306088e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
1.0371000000001522e+03 -1.9985696670866250e+01 +0.0000000000000000e+00 +1.0368788630811787e+03 +0.0000000000000000e+00 -0.0000000000000000e+00 +0.0000000000000000e+00
